{'loss': 0.07786281406879425, 'total-trian_loss': 0.07786281406879425, 'total-train-accuracy': 1.0, 'bla-recall': 1.0, 'lyt-recall': 1.0, 'ngb-recall': 1.0, 'ngs-recall': 1.0, 'bla-precision': 1.0, 'lyt-precision': 1.0, 'ngb-precision': 1.0, 'ngs-precision': 1.0} 
{'loss': 0.17004618048667908, 'total-trian_loss': 0.17004618048667908, 'total-train-accuracy': 0.9402357935905457, 'bla-recall': 0.9237903952598572, 'lyt-recall': 0.9623260498046875, 'ngb-recall': 0.8480861186981201, 'ngs-recall': 0.9518405199050903, 'bla-precision': 0.9314964413642883, 'lyt-precision': 0.9625438451766968, 'ngb-precision': 0.8744989037513733, 'ngs-precision': 0.9518405199050903} 
{'loss': 0.17021991312503815, 'total-trian_loss': 0.17021991312503815, 'total-train-accuracy': 0.940180778503418, 'bla-recall': 0.9237267374992371, 'lyt-recall': 0.9621050357818604, 'ngb-recall': 0.848259449005127, 'ngs-recall': 0.9518966674804688, 'bla-precision': 0.931829571723938, 'lyt-precision': 0.9624297022819519, 'ngb-precision': 0.874539852142334, 'ngs-precision': 0.9517998695373535} 
{'loss': 0.17006534337997437, 'total-trian_loss': 0.17006534337997437, 'total-train-accuracy': 0.9401644468307495, 'bla-recall': 0.9241225719451904, 'lyt-recall': 0.9620069265365601, 'ngb-recall': 0.8484310507774353, 'ngs-recall': 0.9517123103141785, 'bla-precision': 0.9317219257354736, 'lyt-precision': 0.962652325630188, 'ngb-precision': 0.8735141754150391, 'ngs-precision': 0.9519045948982239} 
{'loss': 0.16969339549541473, 'total-trian_loss': 0.16969339549541473, 'total-train-accuracy': 0.9402996301651001, 'bla-recall': 0.9246070981025696, 'lyt-recall': 0.962033748626709, 'ngb-recall': 0.8479222059249878, 'ngs-recall': 0.9520032405853271, 'bla-precision': 0.9317000508308411, 'lyt-precision': 0.9627819061279297, 'ngb-precision': 0.8739368319511414, 'ngs-precision': 0.9520032405853271} 
{'loss': 0.1698542833328247, 'total-trian_loss': 0.1698542833328247, 'total-train-accuracy': 0.9402076005935669, 'bla-recall': 0.9252131581306458, 'lyt-recall': 0.9618059396743774, 'ngb-recall': 0.8464013934135437, 'ngs-recall': 0.9522477388381958, 'bla-precision': 0.9315673112869263, 'lyt-precision': 0.9628688097000122, 'ngb-precision': 0.8745465278625488, 'ngs-precision': 0.9514873027801514} 
{'loss': 0.16999724507331848, 'total-trian_loss': 0.16999724507331848, 'total-train-accuracy': 0.9402287602424622, 'bla-recall': 0.9254237413406372, 'lyt-recall': 0.9619821906089783, 'ngb-recall': 0.8455733060836792, 'ngs-recall': 0.952262818813324, 'bla-precision': 0.9319677948951721, 'lyt-precision': 0.9629344344139099, 'ngb-precision': 0.8747747540473938, 'ngs-precision': 0.9513186812400818} 
{'loss': 0.17054513096809387, 'total-trian_loss': 0.17054513096809387, 'total-train-accuracy': 0.9399152994155884, 'bla-recall': 0.925301194190979, 'lyt-recall': 0.9616644978523254, 'ngb-recall': 0.8460651636123657, 'ngs-recall': 0.9516622424125671, 'bla-precision': 0.931134819984436, 'lyt-precision': 0.9626107215881348, 'ngb-precision': 0.8740321397781372, 'ngs-precision': 0.9513806700706482} 
{'loss': 0.17082172632217407, 'total-trian_loss': 0.17082172632217407, 'total-train-accuracy': 0.9397163391113281, 'bla-recall': 0.9251798391342163, 'lyt-recall': 0.9614758491516113, 'ngb-recall': 0.8465062975883484, 'ngs-recall': 0.9512506127357483, 'bla-precision': 0.9307599663734436, 'lyt-precision': 0.9626249670982361, 'ngb-precision': 0.8730065226554871, 'ngs-precision': 0.9513439536094666} 
{'loss': 0.17088738083839417, 'total-trian_loss': 0.17088738083839417, 'total-train-accuracy': 0.9397032856941223, 'bla-recall': 0.9250535368919373, 'lyt-recall': 0.961256206035614, 'ngb-recall': 0.8468981385231018, 'ngs-recall': 0.9514098763465881, 'bla-precision': 0.9308115839958191, 'lyt-precision': 0.9625027179718018, 'ngb-precision': 0.8737521767616272, 'ngs-precision': 0.9512242674827576} 
{'loss': 0.1711258888244629, 'total-trian_loss': 0.1711258888244629, 'total-train-accuracy': 0.9395809173583984, 'bla-recall': 0.9249114394187927, 'lyt-recall': 0.9612619280815125, 'ngb-recall': 0.8460447788238525, 'ngs-recall': 0.9512171745300293, 'bla-precision': 0.9310672879219055, 'lyt-precision': 0.9622945785522461, 'ngb-precision': 0.8730251789093018, 'ngs-precision': 0.951124906539917} 
{'loss': 0.17120645940303802, 'total-trian_loss': 0.17120645940303802, 'total-train-accuracy': 0.9394599199295044, 'bla-recall': 0.9248650074005127, 'lyt-recall': 0.9607633948326111, 'ngb-recall': 0.8462405204772949, 'ngs-recall': 0.9512689113616943, 'bla-precision': 0.9305456876754761, 'lyt-precision': 0.9621996879577637, 'ngb-precision': 0.8732926249504089, 'ngs-precision': 0.951177179813385} 
{'loss': 0.17131370306015015, 'total-trian_loss': 0.17131370306015015, 'total-train-accuracy': 0.9394485950469971, 'bla-recall': 0.9252511262893677, 'lyt-recall': 0.9609797596931458, 'ngb-recall': 0.8453781604766846, 'ngs-recall': 0.9511984586715698, 'bla-precision': 0.9306861162185669, 'lyt-precision': 0.9622040390968323, 'ngb-precision': 0.8735166192054749, 'ngs-precision': 0.9510161280632019} 
{'loss': 0.1709882616996765, 'total-trian_loss': 0.1709882616996765, 'total-train-accuracy': 0.9396167993545532, 'bla-recall': 0.9257196187973022, 'lyt-recall': 0.9611977934837341, 'ngb-recall': 0.8450390100479126, 'ngs-recall': 0.9513915181159973, 'bla-precision': 0.9311230182647705, 'lyt-precision': 0.9624155163764954, 'ngb-precision': 0.8737752437591553, 'ngs-precision': 0.95093834400177} 
{'loss': 0.17094510793685913, 'total-trian_loss': 0.17094510793685913, 'total-train-accuracy': 0.9395334124565125, 'bla-recall': 0.9250461459159851, 'lyt-recall': 0.9611955881118774, 'ngb-recall': 0.8449805974960327, 'ngs-recall': 0.951492190361023, 'bla-precision': 0.9310584664344788, 'lyt-precision': 0.9621037244796753, 'ngb-precision': 0.8740677237510681, 'ngs-precision': 0.9510416388511658} 
{'loss': 0.17135120928287506, 'total-trian_loss': 0.17135120928287506, 'total-train-accuracy': 0.9393799901008606, 'bla-recall': 0.9247878789901733, 'lyt-recall': 0.9612298011779785, 'ngb-recall': 0.844628095626831, 'ngs-recall': 0.9513483047485352, 'bla-precision': 0.9309787750244141, 'lyt-precision': 0.961831271648407, 'ngb-precision': 0.8742514848709106, 'ngs-precision': 0.950810432434082} 
{'loss': 0.17136967182159424, 'total-trian_loss': 0.17136967182159424, 'total-train-accuracy': 0.9393693804740906, 'bla-recall': 0.925199568271637, 'lyt-recall': 0.9611197710037231, 'ngb-recall': 0.8447425961494446, 'ngs-recall': 0.9511715173721313, 'bla-precision': 0.9307180643081665, 'lyt-precision': 0.9620174169540405, 'ngb-precision': 0.8739376664161682, 'ngs-precision': 0.9508150815963745} 
{'loss': 0.1718238741159439, 'total-trian_loss': 0.1718238741159439, 'total-train-accuracy': 0.9391484260559082, 'bla-recall': 0.9254884123802185, 'lyt-recall': 0.961059033870697, 'ngb-recall': 0.8437075018882751, 'ngs-recall': 0.9509511590003967, 'bla-precision': 0.9301369786262512, 'lyt-precision': 0.9621493220329285, 'ngb-precision': 0.8736279010772705, 'ngs-precision': 0.9505079984664917} 
{'loss': 0.1718524992465973, 'total-trian_loss': 0.1718524992465973, 'total-train-accuracy': 0.9390694499015808, 'bla-recall': 0.925632894039154, 'lyt-recall': 0.9608767032623291, 'ngb-recall': 0.8441383242607117, 'ngs-recall': 0.9507512450218201, 'bla-precision': 0.9296254515647888, 'lyt-precision': 0.9622564315795898, 'ngb-precision': 0.8731489181518555, 'ngs-precision': 0.9505749344825745} 
{'loss': 0.171462282538414, 'total-trian_loss': 0.171462282538414, 'total-train-accuracy': 0.93923419713974, 'bla-recall': 0.9258593320846558, 'lyt-recall': 0.9609701633453369, 'ngb-recall': 0.8444802761077881, 'ngs-recall': 0.9508529305458069, 'bla-precision': 0.9298285245895386, 'lyt-precision': 0.9622448682785034, 'ngb-precision': 0.8735759854316711, 'ngs-precision': 0.9507652521133423} 
{'loss': 0.17169654369354248, 'total-trian_loss': 0.17169654369354248, 'total-train-accuracy': 0.9392246007919312, 'bla-recall': 0.9252732396125793, 'lyt-recall': 0.9608439803123474, 'ngb-recall': 0.8451268076896667, 'ngs-recall': 0.9508527517318726, 'bla-precision': 0.9298363327980042, 'lyt-precision': 0.9620150327682495, 'ngb-precision': 0.8738266229629517, 'ngs-precision': 0.9508527517318726} 
{'loss': 0.1717664748430252, 'total-trian_loss': 0.1717664748430252, 'total-train-accuracy': 0.9392151236534119, 'bla-recall': 0.9251776337623596, 'lyt-recall': 0.9607427716255188, 'ngb-recall': 0.8456019163131714, 'ngs-recall': 0.9508017301559448, 'bla-precision': 0.9297188520431519, 'lyt-precision': 0.9620048403739929, 'ngb-precision': 0.8734559416770935, 'ngs-precision': 0.9509750604629517} 
{'loss': 0.17187850177288055, 'total-trian_loss': 0.17187850177288055, 'total-train-accuracy': 0.9391375780105591, 'bla-recall': 0.9246197938919067, 'lyt-recall': 0.9608040452003479, 'ngb-recall': 0.8455649614334106, 'ngs-recall': 0.950892448425293, 'bla-precision': 0.9299489855766296, 'lyt-precision': 0.9615771770477295, 'ngb-precision': 0.8739426732063293, 'ngs-precision': 0.9509786367416382} 
{'loss': 0.17228540778160095, 'total-trian_loss': 0.17228540778160095, 'total-train-accuracy': 0.9389929175376892, 'bla-recall': 0.9245448708534241, 'lyt-recall': 0.9604474902153015, 'ngb-recall': 0.8455070853233337, 'ngs-recall': 0.9506984949111938, 'bla-precision': 0.9292327761650085, 'lyt-precision': 0.9616961479187012, 'ngb-precision': 0.8732700347900391, 'ngs-precision': 0.9509556293487549} 
{'loss': 0.17236848175525665, 'total-trian_loss': 0.17236848175525665, 'total-train-accuracy': 0.9389173984527588, 'bla-recall': 0.9247546195983887, 'lyt-recall': 0.9601787328720093, 'ngb-recall': 0.8453284502029419, 'ngs-recall': 0.9506991505622864, 'bla-precision': 0.9288061261177063, 'lyt-precision': 0.9618024230003357, 'ngb-precision': 0.8732089996337891, 'ngs-precision': 0.950869619846344} 
{'loss': 0.17206501960754395, 'total-trian_loss': 0.17206501960754395, 'total-train-accuracy': 0.939010500907898, 'bla-recall': 0.9251301884651184, 'lyt-recall': 0.9601935744285583, 'ngb-recall': 0.8450117111206055, 'ngs-recall': 0.9508956670761108, 'bla-precision': 0.9287581443786621, 'lyt-precision': 0.9619989991188049, 'ngb-precision': 0.873451828956604, 'ngs-precision': 0.9508956670761108} 
{'loss': 0.17203949391841888, 'total-trian_loss': 0.17203949391841888, 'total-train-accuracy': 0.9390357732772827, 'bla-recall': 0.9252699613571167, 'lyt-recall': 0.9604125618934631, 'ngb-recall': 0.8451763391494751, 'ngs-recall': 0.9506468176841736, 'bla-precision': 0.9290826320648193, 'lyt-precision': 0.9621137380599976, 'ngb-precision': 0.8725568652153015, 'ngs-precision': 0.9509838819503784} 
{'loss': 0.17217987775802612, 'total-trian_loss': 0.17217987775802612, 'total-train-accuracy': 0.9389944076538086, 'bla-recall': 0.9249462485313416, 'lyt-recall': 0.9605352878570557, 'ngb-recall': 0.8445876240730286, 'ngs-recall': 0.9508153200149536, 'bla-precision': 0.9293431043624878, 'lyt-precision': 0.9620389342308044, 'ngb-precision': 0.8731681108474731, 'ngs-precision': 0.9507315158843994} 
{'loss': 0.17237627506256104, 'total-trian_loss': 0.17237627506256104, 'total-train-accuracy': 0.9388213753700256, 'bla-recall': 0.9244920015335083, 'lyt-recall': 0.9605557322502136, 'ngb-recall': 0.8443589806556702, 'ngs-recall': 0.9505436420440674, 'bla-precision': 0.9292625188827515, 'lyt-precision': 0.9617704153060913, 'ngb-precision': 0.8725489974021912, 'ngs-precision': 0.9507104158401489} 
{'loss': 0.17243191599845886, 'total-trian_loss': 0.17243191599845886, 'total-train-accuracy': 0.9388144016265869, 'bla-recall': 0.9243554472923279, 'lyt-recall': 0.9604945182800293, 'ngb-recall': 0.8445067405700684, 'ngs-recall': 0.9506237506866455, 'bla-precision': 0.929305911064148, 'lyt-precision': 0.9617951512336731, 'ngb-precision': 0.8727607727050781, 'ngs-precision': 0.9506237506866455} 
{'loss': 0.17205743491649628, 'total-trian_loss': 0.17205743491649628, 'total-train-accuracy': 0.9389382600784302, 'bla-recall': 0.9241043329238892, 'lyt-recall': 0.9607146382331848, 'ngb-recall': 0.8452562093734741, 'ngs-recall': 0.9506162405014038, 'bla-precision': 0.9296225309371948, 'lyt-precision': 0.961638331413269, 'ngb-precision': 0.8729368448257446, 'ngs-precision': 0.950863778591156} 
{'loss': 0.17252343893051147, 'total-trian_loss': 0.17252343893051147, 'total-train-accuracy': 0.9388982653617859, 'bla-recall': 0.9241816401481628, 'lyt-recall': 0.9605313539505005, 'ngb-recall': 0.8453582525253296, 'ngs-recall': 0.9506428241729736, 'bla-precision': 0.9290870428085327, 'lyt-precision': 0.9617261290550232, 'ngb-precision': 0.8728835582733154, 'ngs-precision': 0.950888991355896} 
{'loss': 0.17319342494010925, 'total-trian_loss': 0.17319342494010925, 'total-train-accuracy': 0.9386646151542664, 'bla-recall': 0.9232543706893921, 'lyt-recall': 0.960586428642273, 'ngb-recall': 0.8448016047477722, 'ngs-recall': 0.9505876302719116, 'bla-precision': 0.9292950630187988, 'lyt-precision': 0.9612269997596741, 'ngb-precision': 0.8726329207420349, 'ngs-precision': 0.9508323073387146} 
{'loss': 0.1731097400188446, 'total-trian_loss': 0.1731097400188446, 'total-train-accuracy': 0.9387229681015015, 'bla-recall': 0.9230289459228516, 'lyt-recall': 0.9605873823165894, 'ngb-recall': 0.8454046249389648, 'ngs-recall': 0.950623631477356, 'bla-precision': 0.9297988414764404, 'lyt-precision': 0.9610426425933838, 'ngb-precision': 0.8728725910186768, 'ngs-precision': 0.9509485363960266} 
{'loss': 0.17318148910999298, 'total-trian_loss': 0.17318148910999298, 'total-train-accuracy': 0.9388127326965332, 'bla-recall': 0.9229338765144348, 'lyt-recall': 0.9606106281280518, 'ngb-recall': 0.8458861708641052, 'ngs-recall': 0.9507527351379395, 'bla-precision': 0.9302374124526978, 'lyt-precision': 0.9610634446144104, 'ngb-precision': 0.8730118274688721, 'ngs-precision': 0.951076328754425} 
{'loss': 0.1731165051460266, 'total-trian_loss': 0.1731165051460266, 'total-train-accuracy': 0.9387742280960083, 'bla-recall': 0.9232510328292847, 'lyt-recall': 0.9602921605110168, 'ngb-recall': 0.8459064960479736, 'ngs-recall': 0.9507238864898682, 'bla-precision': 0.9295628666877747, 'lyt-precision': 0.9611923694610596, 'ngb-precision': 0.8728943467140198, 'ngs-precision': 0.9511265754699707} 
{'loss': 0.1731525957584381, 'total-trian_loss': 0.1731525957584381, 'total-train-accuracy': 0.938736081123352, 'bla-recall': 0.922950804233551, 'lyt-recall': 0.9604920148849487, 'ngb-recall': 0.8456425666809082, 'ngs-recall': 0.9504125118255615, 'bla-precision': 0.9298100471496582, 'lyt-precision': 0.9610292911529541, 'ngb-precision': 0.8722701668739319, 'ngs-precision': 0.9512935280799866} 
{'loss': 0.1728043407201767, 'total-trian_loss': 0.1728043407201767, 'total-train-accuracy': 0.938792884349823, 'bla-recall': 0.9228729009628296, 'lyt-recall': 0.9604933857917786, 'ngb-recall': 0.8462291955947876, 'ngs-recall': 0.9504353404045105, 'bla-precision': 0.9297019243240356, 'lyt-precision': 0.9609389305114746, 'ngb-precision': 0.8727272748947144, 'ngs-precision': 0.9514709711074829} 
{'loss': 0.17272059619426727, 'total-trian_loss': 0.17272059619426727, 'total-train-accuracy': 0.9387863874435425, 'bla-recall': 0.9226866960525513, 'lyt-recall': 0.96041339635849, 'ngb-recall': 0.8457978367805481, 'ngs-recall': 0.9505915641784668, 'bla-precision': 0.9298568367958069, 'lyt-precision': 0.9608567357063293, 'ngb-precision': 0.8730198740959167, 'ngs-precision': 0.9513049125671387} 
{'loss': 0.17269326746463776, 'total-trian_loss': 0.17269326746463776, 'total-train-accuracy': 0.9387487769126892, 'bla-recall': 0.9222379326820374, 'lyt-recall': 0.9603560566902161, 'ngb-recall': 0.8455560803413391, 'ngs-recall': 0.9507707357406616, 'bla-precision': 0.9295602440834045, 'lyt-precision': 0.960708737373352, 'ngb-precision': 0.8731193542480469, 'ngs-precision': 0.9513226747512817} 
{'loss': 0.17252884805202484, 'total-trian_loss': 0.17252884805202484, 'total-train-accuracy': 0.9387736320495605, 'bla-recall': 0.9223496317863464, 'lyt-recall': 0.9602449536323547, 'ngb-recall': 0.8463208675384521, 'ngs-recall': 0.9507169723510742, 'bla-precision': 0.9292663335800171, 'lyt-precision': 0.9608595967292786, 'ngb-precision': 0.8728539347648621, 'ngs-precision': 0.9515011310577393} 
{'loss': 0.17249371111392975, 'total-trian_loss': 0.17249371111392975, 'total-train-accuracy': 0.9387673139572144, 'bla-recall': 0.9227845668792725, 'lyt-recall': 0.960196316242218, 'ngb-recall': 0.8464680314064026, 'ngs-recall': 0.9505210518836975, 'bla-precision': 0.929478108882904, 'lyt-precision': 0.9610697031021118, 'ngb-precision': 0.8722456097602844, 'ngs-precision': 0.9514579176902771} 
{'loss': 0.1722574532032013, 'total-trian_loss': 0.1722574532032013, 'total-train-accuracy': 0.938791811466217, 'bla-recall': 0.9226475358009338, 'lyt-recall': 0.9601770043373108, 'ngb-recall': 0.8465583324432373, 'ngs-recall': 0.9506455063819885, 'bla-precision': 0.9293172955513, 'lyt-precision': 0.9611316919326782, 'ngb-precision': 0.8726287484169006, 'ngs-precision': 0.9514229893684387} 
{'loss': 0.17243340611457825, 'total-trian_loss': 0.17243340611457825, 'total-train-accuracy': 0.9387242794036865, 'bla-recall': 0.922299325466156, 'lyt-recall': 0.9602298140525818, 'ngb-recall': 0.8460807800292969, 'ngs-recall': 0.9507248997688293, 'bla-precision': 0.9294846057891846, 'lyt-precision': 0.9610062837600708, 'ngb-precision': 0.873039186000824, 'ngs-precision': 0.9511122107505798} 
{'loss': 0.17236700654029846, 'total-trian_loss': 0.17236700654029846, 'total-train-accuracy': 0.9387487769126892, 'bla-recall': 0.9220600128173828, 'lyt-recall': 0.9603642225265503, 'ngb-recall': 0.8462266325950623, 'ngs-recall': 0.950709342956543, 'bla-precision': 0.9295802712440491, 'lyt-precision': 0.9609647393226624, 'ngb-precision': 0.8728647828102112, 'ngs-precision': 0.9511720538139343} 
{'loss': 0.17259147763252258, 'total-trian_loss': 0.17259147763252258, 'total-train-accuracy': 0.9386820793151855, 'bla-recall': 0.9219913482666016, 'lyt-recall': 0.9600818157196045, 'ngb-recall': 0.8468425869941711, 'ngs-recall': 0.9506372213363647, 'bla-precision': 0.9290934205055237, 'lyt-precision': 0.9607651233673096, 'ngb-precision': 0.8729657530784607, 'ngs-precision': 0.9514045715332031} 
{'loss': 0.17233441770076752, 'total-trian_loss': 0.17233441770076752, 'total-train-accuracy': 0.9387065768241882, 'bla-recall': 0.9218323826789856, 'lyt-recall': 0.9601202607154846, 'ngb-recall': 0.8473264575004578, 'ngs-recall': 0.950598418712616, 'bla-precision': 0.929076611995697, 'lyt-precision': 0.9607149362564087, 'ngb-precision': 0.8729161620140076, 'ngs-precision': 0.9515156149864197} 
{'loss': 0.1721009761095047, 'total-trian_loss': 0.1721009761095047, 'total-train-accuracy': 0.9388208389282227, 'bla-recall': 0.9219720363616943, 'lyt-recall': 0.9602182507514954, 'ngb-recall': 0.8475880026817322, 'ngs-recall': 0.9506676197052002, 'bla-precision': 0.929186224937439, 'lyt-precision': 0.9608102440834045, 'ngb-precision': 0.8732292652130127, 'ngs-precision': 0.9515806436538696} 
{'loss': 0.1720612794160843, 'total-trian_loss': 0.1720612794160843, 'total-train-accuracy': 0.938784658908844, 'bla-recall': 0.9218448400497437, 'lyt-recall': 0.9602910280227661, 'ngb-recall': 0.8469032645225525, 'ngs-recall': 0.9508392214775085, 'bla-precision': 0.9293774366378784, 'lyt-precision': 0.9607120752334595, 'ngb-precision': 0.8736540079116821, 'ngs-precision': 0.9513689875602722} 
{'loss': 0.17178598046302795, 'total-trian_loss': 0.17178598046302795, 'total-train-accuracy': 0.9388677477836609, 'bla-recall': 0.922249972820282, 'lyt-recall': 0.9602198600769043, 'ngb-recall': 0.847289502620697, 'ngs-recall': 0.9508910775184631, 'bla-precision': 0.9292069673538208, 'lyt-precision': 0.9608904123306274, 'ngb-precision': 0.8738995790481567, 'ngs-precision': 0.9514185786247253} 
{'loss': 0.17200036346912384, 'total-trian_loss': 0.17200036346912384, 'total-train-accuracy': 0.9388908743858337, 'bla-recall': 0.9226804375648499, 'lyt-recall': 0.960239589214325, 'ngb-recall': 0.8472668528556824, 'ngs-recall': 0.9507136940956116, 'bla-precision': 0.9294230937957764, 'lyt-precision': 0.9610739350318909, 'ngb-precision': 0.8733428120613098, 'ngs-precision': 0.9514639973640442} 
{'loss': 0.17185354232788086, 'total-trian_loss': 0.17185354232788086, 'total-train-accuracy': 0.9389432072639465, 'bla-recall': 0.9224629402160645, 'lyt-recall': 0.9604422450065613, 'ngb-recall': 0.8475428819656372, 'ngs-recall': 0.9506947994232178, 'bla-precision': 0.9297069311141968, 'lyt-precision': 0.9611063003540039, 'ngb-precision': 0.8732925057411194, 'ngs-precision': 0.9515165686607361} 
{'loss': 0.17179298400878906, 'total-trian_loss': 0.17179298400878906, 'total-train-accuracy': 0.9389950633049011, 'bla-recall': 0.9222474694252014, 'lyt-recall': 0.9605466723442078, 'ngb-recall': 0.8477272987365723, 'ngs-recall': 0.9508286714553833, 'bla-precision': 0.9296338558197021, 'lyt-precision': 0.9609596729278564, 'ngb-precision': 0.8739456534385681, 'ngs-precision': 0.9515725374221802} 
{'loss': 0.1716933697462082, 'total-trian_loss': 0.1716933697462082, 'total-train-accuracy': 0.9389589428901672, 'bla-recall': 0.9223812818527222, 'lyt-recall': 0.9605780839920044, 'ngb-recall': 0.8477180004119873, 'ngs-recall': 0.9507163166999817, 'bla-precision': 0.9295614361763, 'lyt-precision': 0.9609889388084412, 'ngb-precision': 0.8741845488548279, 'ngs-precision': 0.9514570832252502} 
{'loss': 0.17210173606872559, 'total-trian_loss': 0.17210173606872559, 'total-train-accuracy': 0.9388650059700012, 'bla-recall': 0.9223264455795288, 'lyt-recall': 0.9606909155845642, 'ngb-recall': 0.8479676842689514, 'ngs-recall': 0.9503722190856934, 'bla-precision': 0.929476261138916, 'lyt-precision': 0.9610179662704468, 'ngb-precision': 0.8738718032836914, 'ngs-precision': 0.9514050483703613} 
{'loss': 0.1723366379737854, 'total-trian_loss': 0.1723366379737854, 'total-train-accuracy': 0.9386563301086426, 'bla-recall': 0.9215686321258545, 'lyt-recall': 0.9605998992919922, 'ngb-recall': 0.8482481837272644, 'ngs-recall': 0.9502084255218506, 'bla-precision': 0.9292035102844238, 'lyt-precision': 0.9608441591262817, 'ngb-precision': 0.8735922574996948, 'ngs-precision': 0.9513835310935974} 
{'loss': 0.17193518579006195, 'total-trian_loss': 0.17193518579006195, 'total-train-accuracy': 0.9387949109077454, 'bla-recall': 0.9216341972351074, 'lyt-recall': 0.9607727527618408, 'ngb-recall': 0.8489224910736084, 'ngs-recall': 0.9501998424530029, 'bla-precision': 0.9295748472213745, 'lyt-precision': 0.9608538150787354, 'ngb-precision': 0.8735710978507996, 'ngs-precision': 0.9515893459320068} 
{'loss': 0.17199847102165222, 'total-trian_loss': 0.17199847102165222, 'total-train-accuracy': 0.9386743903160095, 'bla-recall': 0.9216989874839783, 'lyt-recall': 0.9607826471328735, 'ngb-recall': 0.8479751944541931, 'ngs-recall': 0.9501912593841553, 'bla-precision': 0.92994225025177, 'lyt-precision': 0.9607826471328735, 'ngb-precision': 0.8734898567199707, 'ngs-precision': 0.9512830376625061} 
{'loss': 0.172183558344841, 'total-trian_loss': 0.172183558344841, 'total-train-accuracy': 0.9385550022125244, 'bla-recall': 0.9214640259742737, 'lyt-recall': 0.9607990384101868, 'ngb-recall': 0.8471365571022034, 'ngs-recall': 0.9501941800117493, 'bla-precision': 0.9301893711090088, 'lyt-precision': 0.9607187509536743, 'ngb-precision': 0.8732969760894775, 'ngs-precision': 0.9509908556938171} 
{'loss': 0.1719237118959427, 'total-trian_loss': 0.1719237118959427, 'total-train-accuracy': 0.9386353492736816, 'bla-recall': 0.9216117262840271, 'lyt-recall': 0.9608055353164673, 'ngb-recall': 0.8475877046585083, 'ngs-recall': 0.9501326084136963, 'bla-precision': 0.9301294088363647, 'lyt-precision': 0.9608854651451111, 'ngb-precision': 0.8732489943504333, 'ngs-precision': 0.9511417746543884} 
{'loss': 0.1719420701265335, 'total-trian_loss': 0.1719420701265335, 'total-train-accuracy': 0.9386019706726074, 'bla-recall': 0.9217724204063416, 'lyt-recall': 0.9606592655181885, 'ngb-recall': 0.8475649952888489, 'ngs-recall': 0.9501320123672485, 'bla-precision': 0.9297406673431396, 'lyt-precision': 0.9609776139259338, 'ngb-precision': 0.8731158375740051, 'ngs-precision': 0.9511366486549377} 
{'loss': 0.17172600328922272, 'total-trian_loss': 0.17172600328922272, 'total-train-accuracy': 0.9386250972747803, 'bla-recall': 0.9218494892120361, 'lyt-recall': 0.9605339169502258, 'ngb-recall': 0.8474428653717041, 'ngs-recall': 0.9501690864562988, 'bla-precision': 0.929433286190033, 'lyt-precision': 0.9610089659690857, 'ngb-precision': 0.8732900023460388, 'ngs-precision': 0.9511699676513672} 
{'loss': 0.17176875472068787, 'total-trian_loss': 0.17176875472068787, 'total-train-accuracy': 0.9386200904846191, 'bla-recall': 0.9220075607299805, 'lyt-recall': 0.9606040716171265, 'ngb-recall': 0.8469365835189819, 'ngs-recall': 0.9502617716789246, 'bla-precision': 0.9295595288276672, 'lyt-precision': 0.9609984159469604, 'ngb-precision': 0.8734092712402344, 'ngs-precision': 0.9510442614555359} 
{'loss': 0.17166495323181152, 'total-trian_loss': 0.17166495323181152, 'total-train-accuracy': 0.9385871887207031, 'bla-recall': 0.9219985604286194, 'lyt-recall': 0.9604607224464417, 'ngb-recall': 0.8471323847770691, 'ngs-recall': 0.950256884098053, 'bla-precision': 0.929347813129425, 'lyt-precision': 0.9609317779541016, 'ngb-precision': 0.87349933385849, 'ngs-precision': 0.9511067867279053} 
{'loss': 0.17148400843143463, 'total-trian_loss': 0.17148400843143463, 'total-train-accuracy': 0.9385823607444763, 'bla-recall': 0.9219896197319031, 'lyt-recall': 0.9605498909950256, 'ngb-recall': 0.8471624851226807, 'ngs-recall': 0.9501370787620544, 'bla-precision': 0.9294732809066772, 'lyt-precision': 0.9610188603401184, 'ngb-precision': 0.8730615973472595, 'ngs-precision': 0.9512647390365601} 
{'loss': 0.17136843502521515, 'total-trian_loss': 0.17136843502521515, 'total-train-accuracy': 0.9386880993843079, 'bla-recall': 0.9220199584960938, 'lyt-recall': 0.9606573581695557, 'ngb-recall': 0.8470261096954346, 'ngs-recall': 0.9502986669540405, 'bla-precision': 0.9294837117195129, 'lyt-precision': 0.9611241817474365, 'ngb-precision': 0.8733730316162109, 'ngs-precision': 0.9513509273529053} 
{'loss': 0.1711215376853943, 'total-trian_loss': 0.1711215376853943, 'total-train-accuracy': 0.938792884349823, 'bla-recall': 0.922202467918396, 'lyt-recall': 0.9608159065246582, 'ngb-recall': 0.8470062017440796, 'ngs-recall': 0.9503889679908752, 'bla-precision': 0.9296329617500305, 'lyt-precision': 0.961203396320343, 'ngb-precision': 0.8736263513565063, 'ngs-precision': 0.9513664245605469} 
