{'loss': 0.32755908370018005, 'total-trian_loss': 0.32755908370018005, 'total-train-accuracy': 0.84375, 'bla-recall': 0.8333333134651184, 'lyt-recall': 0.875, 'ngb-recall': 0.5, 'ngs-recall': 1.0, 'bla-precision': 0.8333333134651184, 'lyt-precision': 0.875, 'ngb-precision': 1.0, 'ngs-precision': 0.800000011920929} 
{'loss': 0.36112621426582336, 'total-trian_loss': 0.36112621426582336, 'total-train-accuracy': 0.8645833134651184, 'bla-recall': 0.8280785083770752, 'lyt-recall': 0.9155592322349548, 'ngb-recall': 0.5956973433494568, 'ngs-recall': 0.8688883185386658, 'bla-precision': 0.8963297009468079, 'lyt-precision': 0.9326001405715942, 'ngb-precision': 0.6496763825416565, 'ngs-precision': 0.8916624784469604} 
{'loss': 0.3605373203754425, 'total-trian_loss': 0.3605373203754425, 'total-train-accuracy': 0.8648276925086975, 'bla-recall': 0.8304093480110168, 'lyt-recall': 0.9163259863853455, 'ngb-recall': 0.5947329998016357, 'ngs-recall': 0.8682188987731934, 'bla-precision': 0.8970309495925903, 'lyt-precision': 0.9323350191116333, 'ngb-precision': 0.6493610143661499, 'ngs-precision': 0.8919851779937744} 
{'loss': 0.36056506633758545, 'total-trian_loss': 0.36056506633758545, 'total-train-accuracy': 0.8645231127738953, 'bla-recall': 0.8298731446266174, 'lyt-recall': 0.9166443347930908, 'ngb-recall': 0.5923243761062622, 'ngs-recall': 0.8677236437797546, 'bla-precision': 0.897132158279419, 'lyt-precision': 0.9318801164627075, 'ngb-precision': 0.6466403007507324, 'ngs-precision': 0.8919970989227295} 
{'loss': 0.3620883822441101, 'total-trian_loss': 0.3620883822441101, 'total-train-accuracy': 0.8639600872993469, 'bla-recall': 0.8277239203453064, 'lyt-recall': 0.9172633290290833, 'ngb-recall': 0.5891088843345642, 'ngs-recall': 0.8677223920822144, 'bla-precision': 0.8973407745361328, 'lyt-precision': 0.9313408732414246, 'ngb-precision': 0.6477449536323547, 'ngs-precision': 0.8911743760108948} 
{'loss': 0.36249271035194397, 'total-trian_loss': 0.36249271035194397, 'total-train-accuracy': 0.8639395833015442, 'bla-recall': 0.8282657861709595, 'lyt-recall': 0.9173640012741089, 'ngb-recall': 0.5864240527153015, 'ngs-recall': 0.8679807186126709, 'bla-precision': 0.8980463743209839, 'lyt-precision': 0.930750846862793, 'ngb-precision': 0.6466049551963806, 'ngs-precision': 0.890849232673645} 
{'loss': 0.3633701503276825, 'total-trian_loss': 0.3633701503276825, 'total-train-accuracy': 0.8634868264198303, 'bla-recall': 0.8285077810287476, 'lyt-recall': 0.9145210981369019, 'ngb-recall': 0.5866114497184753, 'ngs-recall': 0.868641197681427, 'bla-precision': 0.8963855504989624, 'lyt-precision': 0.9313057065010071, 'ngb-precision': 0.6463878154754639, 'ngs-precision': 0.8901761174201965} 
{'loss': 0.3632795512676239, 'total-trian_loss': 0.3632795512676239, 'total-train-accuracy': 0.8631318211555481, 'bla-recall': 0.8285714387893677, 'lyt-recall': 0.9142929911613464, 'ngb-recall': 0.5861601233482361, 'ngs-recall': 0.8682568073272705, 'bla-precision': 0.8954869508743286, 'lyt-precision': 0.9318299889564514, 'ngb-precision': 0.6452576518058777, 'ngs-precision': 0.8898789286613464} 
{'loss': 0.36247244477272034, 'total-trian_loss': 0.36247244477272034, 'total-train-accuracy': 0.8636286854743958, 'bla-recall': 0.8271939158439636, 'lyt-recall': 0.9150162935256958, 'ngb-recall': 0.5901201367378235, 'ngs-recall': 0.8686935305595398, 'bla-precision': 0.8961267471313477, 'lyt-precision': 0.9313600659370422, 'ngb-precision': 0.6485693454742432, 'ngs-precision': 0.890670895576477} 
{'loss': 0.3619561195373535, 'total-trian_loss': 0.3619561195373535, 'total-train-accuracy': 0.8638630509376526, 'bla-recall': 0.8252947330474854, 'lyt-recall': 0.9162342548370361, 'ngb-recall': 0.5914473533630371, 'ngs-recall': 0.8688845634460449, 'bla-precision': 0.8969132304191589, 'lyt-precision': 0.9307228922843933, 'ngb-precision': 0.6500361561775208, 'ngs-precision': 0.8905727863311768} 
{'loss': 0.36139553785324097, 'total-trian_loss': 0.36139553785324097, 'total-train-accuracy': 0.86384516954422, 'bla-recall': 0.8249337077140808, 'lyt-recall': 0.9161997437477112, 'ngb-recall': 0.593242347240448, 'ngs-recall': 0.8687540292739868, 'bla-precision': 0.8967704772949219, 'lyt-precision': 0.930940568447113, 'ngb-precision': 0.6498220562934875, 'ngs-precision': 0.8909170627593994} 
{'loss': 0.3620886504650116, 'total-trian_loss': 0.3620886504650116, 'total-train-accuracy': 0.8637467622756958, 'bla-recall': 0.8247907757759094, 'lyt-recall': 0.9154455661773682, 'ngb-recall': 0.5926876068115234, 'ngs-recall': 0.8690122961997986, 'bla-precision': 0.8965321183204651, 'lyt-precision': 0.9313294291496277, 'ngb-precision': 0.6493324041366577, 'ngs-precision': 0.8909170031547546} 
{'loss': 0.3617156744003296, 'total-trian_loss': 0.3617156744003296, 'total-train-accuracy': 0.8637308478355408, 'bla-recall': 0.8248062133789062, 'lyt-recall': 0.9155397415161133, 'ngb-recall': 0.5943037867546082, 'ngs-recall': 0.8688833117485046, 'bla-precision': 0.8966292142868042, 'lyt-precision': 0.9314506649971008, 'ngb-precision': 0.6484806537628174, 'ngs-precision': 0.8912484049797058} 
{'loss': 0.36165013909339905, 'total-trian_loss': 0.36165013909339905, 'total-train-accuracy': 0.8637152910232544, 'bla-recall': 0.8252426981925964, 'lyt-recall': 0.9152423143386841, 'ngb-recall': 0.5956249833106995, 'ngs-recall': 0.8684971332550049, 'bla-precision': 0.8962264060974121, 'lyt-precision': 0.9316015243530273, 'ngb-precision': 0.6482993364334106, 'ngs-precision': 0.8916913866996765} 
{'loss': 0.3615128695964813, 'total-trian_loss': 0.3615128695964813, 'total-train-accuracy': 0.8639339208602905, 'bla-recall': 0.8252525329589844, 'lyt-recall': 0.9152229428291321, 'ngb-recall': 0.5960469245910645, 'ngs-recall': 0.8688825368881226, 'bla-precision': 0.8948521614074707, 'lyt-precision': 0.9317967891693115, 'ngb-precision': 0.6485214829444885, 'ngs-precision': 0.892169177532196} 
{'loss': 0.36133694648742676, 'total-trian_loss': 0.36133694648742676, 'total-train-accuracy': 0.8638392686843872, 'bla-recall': 0.8253493309020996, 'lyt-recall': 0.9156022071838379, 'ngb-recall': 0.5943970680236816, 'ngs-recall': 0.8694074749946594, 'bla-precision': 0.8950216174125671, 'lyt-precision': 0.9317548871040344, 'ngb-precision': 0.6489361524581909, 'ngs-precision': 0.8916907906532288} 
{'loss': 0.3612495958805084, 'total-trian_loss': 0.3612495958805084, 'total-train-accuracy': 0.8639750480651855, 'bla-recall': 0.8253340125083923, 'lyt-recall': 0.9161028265953064, 'ngb-recall': 0.5943847298622131, 'ngs-recall': 0.8697988986968994, 'bla-precision': 0.8953301310539246, 'lyt-precision': 0.9318650960922241, 'ngb-precision': 0.6520314812660217, 'ngs-precision': 0.8912688493728638} 
{'loss': 0.36019083857536316, 'total-trian_loss': 0.36019083857536316, 'total-train-accuracy': 0.8646334409713745, 'bla-recall': 0.8259803652763367, 'lyt-recall': 0.9169257879257202, 'ngb-recall': 0.5956316590309143, 'ngs-recall': 0.8699763417243958, 'bla-precision': 0.8958001136779785, 'lyt-precision': 0.9322493076324463, 'ngb-precision': 0.6539209485054016, 'ngs-precision': 0.8915808796882629} 
{'loss': 0.3594217300415039, 'total-trian_loss': 0.3594217300415039, 'total-train-accuracy': 0.8649792075157166, 'bla-recall': 0.8262342810630798, 'lyt-recall': 0.9165754318237305, 'ngb-recall': 0.5982456207275391, 'ngs-recall': 0.8701501488685608, 'bla-precision': 0.896062970161438, 'lyt-precision': 0.9325016736984253, 'ngb-precision': 0.6540920734405518, 'ngs-precision': 0.8922430872917175} 
{'loss': 0.35936078429222107, 'total-trian_loss': 0.35936078429222107, 'total-train-accuracy': 0.8647300601005554, 'bla-recall': 0.8256704807281494, 'lyt-recall': 0.9167027473449707, 'ngb-recall': 0.5979142785072327, 'ngs-recall': 0.8700923919677734, 'bla-precision': 0.8955844044685364, 'lyt-precision': 0.9320281744003296, 'ngb-precision': 0.6523388028144836, 'ngs-precision': 0.8924200534820557} 
{'loss': 0.35805410146713257, 'total-trian_loss': 0.35805410146713257, 'total-train-accuracy': 0.8653567433357239, 'bla-recall': 0.8269503712654114, 'lyt-recall': 0.9173253774642944, 'ngb-recall': 0.599656343460083, 'ngs-recall': 0.8706666827201843, 'bla-precision': 0.8955453038215637, 'lyt-precision': 0.9324647188186646, 'ngb-precision': 0.6539662480354309, 'ngs-precision': 0.892773449420929} 
{'loss': 0.3591848313808441, 'total-trian_loss': 0.3591848313808441, 'total-train-accuracy': 0.864893913269043, 'bla-recall': 0.8258636593818665, 'lyt-recall': 0.9176172614097595, 'ngb-recall': 0.598527729511261, 'ngs-recall': 0.8704331517219543, 'bla-precision': 0.8966041803359985, 'lyt-precision': 0.9315891265869141, 'ngb-precision': 0.6536796689033508, 'ngs-precision': 0.8927950263023376} 
{'loss': 0.3603571057319641, 'total-trian_loss': 0.3603571057319641, 'total-train-accuracy': 0.8645833134651184, 'bla-recall': 0.8259464502334595, 'lyt-recall': 0.9179026484489441, 'ngb-recall': 0.5969731211662292, 'ngs-recall': 0.869767427444458, 'bla-precision': 0.8958437442779541, 'lyt-precision': 0.9315242767333984, 'ngb-precision': 0.6521739363670349, 'ngs-precision': 0.892686665058136} 
{'loss': 0.36042994260787964, 'total-trian_loss': 0.36042994260787964, 'total-train-accuracy': 0.8642096519470215, 'bla-recall': 0.824416995048523, 'lyt-recall': 0.9172855019569397, 'ngb-recall': 0.5969983339309692, 'ngs-recall': 0.869805097579956, 'bla-precision': 0.8947890996932983, 'lyt-precision': 0.93150395154953, 'ngb-precision': 0.6501210927963257, 'ngs-precision': 0.8929582834243774} 
{'loss': 0.3599964678287506, 'total-trian_loss': 0.3599964678287506, 'total-train-accuracy': 0.8640521168708801, 'bla-recall': 0.8235027194023132, 'lyt-recall': 0.9172441959381104, 'ngb-recall': 0.5994505286216736, 'ngs-recall': 0.8695020079612732, 'bla-precision': 0.8932086825370789, 'lyt-precision': 0.931291401386261, 'ngb-precision': 0.6501787900924683, 'ngs-precision': 0.8935375213623047} 
{'loss': 0.3603002429008484, 'total-trian_loss': 0.3603002429008484, 'total-train-accuracy': 0.8638980388641357, 'bla-recall': 0.822182297706604, 'lyt-recall': 0.9171203970909119, 'ngb-recall': 0.600217878818512, 'ngs-recall': 0.8694793581962585, 'bla-precision': 0.8931707143783569, 'lyt-precision': 0.931013286113739, 'ngb-precision': 0.6493812799453735, 'ngs-precision': 0.8940373063087463} 
{'loss': 0.3612508773803711, 'total-trian_loss': 0.3612508773803711, 'total-train-accuracy': 0.8637472987174988, 'bla-recall': 0.8224589228630066, 'lyt-recall': 0.9172165393829346, 'ngb-recall': 0.5978552103042603, 'ngs-recall': 0.8698739409446716, 'bla-precision': 0.8930120468139648, 'lyt-precision': 0.9308035969734192, 'ngb-precision': 0.6501457691192627, 'ngs-precision': 0.893182635307312} 
{'loss': 0.3608923554420471, 'total-trian_loss': 0.3608923554420471, 'total-train-accuracy': 0.863935112953186, 'bla-recall': 0.823761522769928, 'lyt-recall': 0.9174584150314331, 'ngb-recall': 0.5984042286872864, 'ngs-recall': 0.8694508075714111, 'bla-precision': 0.8939105868339539, 'lyt-precision': 0.9312838912010193, 'ngb-precision': 0.6484149694442749, 'ngs-precision': 0.8934367299079895} 
{'loss': 0.3611655831336975, 'total-trian_loss': 0.3611655831336975, 'total-train-accuracy': 0.8637871742248535, 'bla-recall': 0.8237082362174988, 'lyt-recall': 0.9179717898368835, 'ngb-recall': 0.5981112122535706, 'ngs-recall': 0.8691572546958923, 'bla-precision': 0.8943894505500793, 'lyt-precision': 0.9312810301780701, 'ngb-precision': 0.6480954885482788, 'ngs-precision': 0.8930547833442688} 
{'loss': 0.36194685101509094, 'total-trian_loss': 0.36194685101509094, 'total-train-accuracy': 0.8634454011917114, 'bla-recall': 0.8233017921447754, 'lyt-recall': 0.9174560308456421, 'ngb-recall': 0.595324695110321, 'ngs-recall': 0.869490385055542, 'bla-precision': 0.8940242528915405, 'lyt-precision': 0.9313187003135681, 'ngb-precision': 0.6474575996398926, 'ngs-precision': 0.891910970211029} 
{'loss': 0.3620617985725403, 'total-trian_loss': 0.3620617985725403, 'total-train-accuracy': 0.8634355664253235, 'bla-recall': 0.823103129863739, 'lyt-recall': 0.9175907969474792, 'ngb-recall': 0.5974293351173401, 'ngs-recall': 0.8686765432357788, 'bla-precision': 0.8943955302238464, 'lyt-precision': 0.9313021302223206, 'ngb-precision': 0.6469933390617371, 'ngs-precision': 0.8923884630203247} 
{'loss': 0.3629775941371918, 'total-trian_loss': 0.3629775941371918, 'total-train-accuracy': 0.862782895565033, 'bla-recall': 0.8224377632141113, 'lyt-recall': 0.9178367853164673, 'ngb-recall': 0.5946491956710815, 'ngs-recall': 0.868634045124054, 'bla-precision': 0.8949059247970581, 'lyt-precision': 0.930550217628479, 'ngb-precision': 0.6476085782051086, 'ngs-precision': 0.890714168548584} 
{'loss': 0.3621522784233093, 'total-trian_loss': 0.3621522784233093, 'total-train-accuracy': 0.8630982637405396, 'bla-recall': 0.8226210474967957, 'lyt-recall': 0.917918860912323, 'ngb-recall': 0.5970074534416199, 'ngs-recall': 0.8692166209220886, 'bla-precision': 0.8959090709686279, 'lyt-precision': 0.9305026531219482, 'ngb-precision': 0.6494845151901245, 'ngs-precision': 0.8910958766937256} 
{'loss': 0.3627740740776062, 'total-trian_loss': 0.3627740740776062, 'total-train-accuracy': 0.862525224685669, 'bla-recall': 0.8221213221549988, 'lyt-recall': 0.9168526530265808, 'ngb-recall': 0.5978260636329651, 'ngs-recall': 0.8687386512756348, 'bla-precision': 0.8952808976173401, 'lyt-precision': 0.9300000071525574, 'ngb-precision': 0.6477516293525696, 'ngs-precision': 0.8914334177970886} 
{'loss': 0.3623470962047577, 'total-trian_loss': 0.3623470962047577, 'total-train-accuracy': 0.8627744317054749, 'bla-recall': 0.8223039507865906, 'lyt-recall': 0.9165745973587036, 'ngb-recall': 0.5996084213256836, 'ngs-recall': 0.8690885305404663, 'bla-precision': 0.8962600231170654, 'lyt-precision': 0.929932713508606, 'ngb-precision': 0.6484912633895874, 'ngs-precision': 0.8920053839683533} 
{'loss': 0.3621576726436615, 'total-trian_loss': 0.3621576726436615, 'total-train-accuracy': 0.8626482486724854, 'bla-recall': 0.823126494884491, 'lyt-recall': 0.915983259677887, 'ngb-recall': 0.5989304780960083, 'ngs-recall': 0.869283139705658, 'bla-precision': 0.8964458107948303, 'lyt-precision': 0.9297077059745789, 'ngb-precision': 0.648421049118042, 'ngs-precision': 0.8918468952178955} 
{'loss': 0.3628966212272644, 'total-trian_loss': 0.3628966212272644, 'total-train-accuracy': 0.8625244498252869, 'bla-recall': 0.8234356045722961, 'lyt-recall': 0.9160952568054199, 'ngb-recall': 0.597122311592102, 'ngs-recall': 0.8698520064353943, 'bla-precision': 0.8959236741065979, 'lyt-precision': 0.9295129776000977, 'ngb-precision': 0.650130569934845, 'ngs-precision': 0.8910679221153259} 
{'loss': 0.36291810870170593, 'total-trian_loss': 0.36291810870170593, 'total-train-accuracy': 0.8627058863639832, 'bla-recall': 0.8234597444534302, 'lyt-recall': 0.916205108165741, 'ngb-recall': 0.597149670124054, 'ngs-recall': 0.870340883731842, 'bla-precision': 0.8952339887619019, 'lyt-precision': 0.9294906854629517, 'ngb-precision': 0.6509580612182617, 'ngs-precision': 0.8913540244102478} 
{'loss': 0.3623884618282318, 'total-trian_loss': 0.3623884618282318, 'total-train-accuracy': 0.8627639412879944, 'bla-recall': 0.8221961855888367, 'lyt-recall': 0.9166961312294006, 'ngb-recall': 0.598872721195221, 'ngs-recall': 0.8703001737594604, 'bla-precision': 0.8957002758979797, 'lyt-precision': 0.9290195107460022, 'ngb-precision': 0.6521739363670349, 'ngs-precision': 0.8914239406585693} 
{'loss': 0.36197736859321594, 'total-trian_loss': 0.36197736859321594, 'total-train-accuracy': 0.8625831604003906, 'bla-recall': 0.8221191167831421, 'lyt-recall': 0.9167397022247314, 'ngb-recall': 0.5990697741508484, 'ngs-recall': 0.8698169589042664, 'bla-precision': 0.8966680765151978, 'lyt-precision': 0.9291170835494995, 'ngb-precision': 0.6508337259292603, 'ngs-precision': 0.8912938833236694} 
{'loss': 0.36273637413978577, 'total-trian_loss': 0.36273637413978577, 'total-train-accuracy': 0.8622292876243591, 'bla-recall': 0.8215243220329285, 'lyt-recall': 0.9165652990341187, 'ngb-recall': 0.5986174941062927, 'ngs-recall': 0.8694642186164856, 'bla-precision': 0.8971141576766968, 'lyt-precision': 0.9289993047714233, 'ngb-precision': 0.6491754055023193, 'ngs-precision': 0.891269862651825} 
{'loss': 0.3640897572040558, 'total-trian_loss': 0.3640897572040558, 'total-train-accuracy': 0.8617070913314819, 'bla-recall': 0.8191449046134949, 'lyt-recall': 0.916465699672699, 'ngb-recall': 0.5974382162094116, 'ngs-recall': 0.8697253465652466, 'bla-precision': 0.8972233533859253, 'lyt-precision': 0.9278116822242737, 'ngb-precision': 0.6491053700447083, 'ngs-precision': 0.8911949396133423} 
{'loss': 0.3640190362930298, 'total-trian_loss': 0.3640190362930298, 'total-train-accuracy': 0.8617144227027893, 'bla-recall': 0.8199924826622009, 'lyt-recall': 0.9162125587463379, 'ngb-recall': 0.5971027612686157, 'ngs-recall': 0.8698630332946777, 'bla-precision': 0.896835207939148, 'lyt-precision': 0.9285467863082886, 'ngb-precision': 0.6500739455223083, 'ngs-precision': 0.8906030654907227} 
{'loss': 0.36385777592658997, 'total-trian_loss': 0.36385777592658997, 'total-train-accuracy': 0.8618932962417603, 'bla-recall': 0.8202833533287048, 'lyt-recall': 0.9161334037780762, 'ngb-recall': 0.5980260372161865, 'ngs-recall': 0.8696964979171753, 'bla-precision': 0.896495521068573, 'lyt-precision': 0.9288031458854675, 'ngb-precision': 0.6505612730979919, 'ngs-precision': 0.8906757235527039} 
{'loss': 0.3643540143966675, 'total-trian_loss': 0.3643540143966675, 'total-train-accuracy': 0.8615018129348755, 'bla-recall': 0.8199262022972107, 'lyt-recall': 0.9165551662445068, 'ngb-recall': 0.5977827310562134, 'ngs-recall': 0.8688499927520752, 'bla-precision': 0.8974151611328125, 'lyt-precision': 0.9280392527580261, 'ngb-precision': 0.6493256092071533, 'ngs-precision': 0.8906944394111633} 
{'loss': 0.364175409078598, 'total-trian_loss': 0.364175409078598, 'total-train-accuracy': 0.861342191696167, 'bla-recall': 0.8202123641967773, 'lyt-recall': 0.9168598651885986, 'ngb-recall': 0.5988626480102539, 'ngs-recall': 0.8683390021324158, 'bla-precision': 0.8981555700302124, 'lyt-precision': 0.9283917546272278, 'ngb-precision': 0.6497389674186707, 'ngs-precision': 0.8902754783630371} 
{'loss': 0.36372512578964233, 'total-trian_loss': 0.36372512578964233, 'total-train-accuracy': 0.8614081740379333, 'bla-recall': 0.8196662068367004, 'lyt-recall': 0.9162706732749939, 'ngb-recall': 0.5999131202697754, 'ngs-recall': 0.8685024380683899, 'bla-precision': 0.8985680341720581, 'lyt-precision': 0.9284409880638123, 'ngb-precision': 0.6498823761940002, 'ngs-precision': 0.8906674981117249} 
{'loss': 0.3629909157752991, 'total-trian_loss': 0.3629909157752991, 'total-train-accuracy': 0.8615834712982178, 'bla-recall': 0.8190991282463074, 'lyt-recall': 0.9165719747543335, 'ngb-recall': 0.601123571395874, 'ngs-recall': 0.8685514330863953, 'bla-precision': 0.8980640172958374, 'lyt-precision': 0.92817223072052, 'ngb-precision': 0.649696409702301, 'ngs-precision': 0.8912816047668457} 
{'loss': 0.3635181486606598, 'total-trian_loss': 0.3635181486606598, 'total-train-accuracy': 0.8615915179252625, 'bla-recall': 0.8194444179534912, 'lyt-recall': 0.9162371158599854, 'ngb-recall': 0.6012848019599915, 'ngs-recall': 0.8689495921134949, 'bla-precision': 0.8984771370887756, 'lyt-precision': 0.9281984567642212, 'ngb-precision': 0.650602400302887, 'ngs-precision': 0.8912270069122314} 
{'loss': 0.3638550937175751, 'total-trian_loss': 0.3638550937175751, 'total-train-accuracy': 0.8615993857383728, 'bla-recall': 0.8187587857246399, 'lyt-recall': 0.9157357215881348, 'ngb-recall': 0.601190447807312, 'ngs-recall': 0.869590163230896, 'bla-precision': 0.898259162902832, 'lyt-precision': 0.9278783798217773, 'ngb-precision': 0.6513127684593201, 'ngs-precision': 0.8911734223365784} 
{'loss': 0.36291390657424927, 'total-trian_loss': 0.36291390657424927, 'total-train-accuracy': 0.8619298338890076, 'bla-recall': 0.8189141750335693, 'lyt-recall': 0.915796160697937, 'ngb-recall': 0.6013513803482056, 'ngs-recall': 0.8696638941764832, 'bla-precision': 0.897849440574646, 'lyt-precision': 0.928433895111084, 'ngb-precision': 0.6511202454566956, 'ngs-precision': 0.8919273018836975} 
{'loss': 0.3621215522289276, 'total-trian_loss': 0.3621215522289276, 'total-train-accuracy': 0.8621480464935303, 'bla-recall': 0.8187500238418579, 'lyt-recall': 0.9156739711761475, 'ngb-recall': 0.6016806960105896, 'ngs-recall': 0.8700787425041199, 'bla-precision': 0.8972602486610413, 'lyt-precision': 0.928333044052124, 'ngb-precision': 0.6506133675575256, 'ngs-precision': 0.8926716446876526} 
{'loss': 0.36274051666259766, 'total-trian_loss': 0.36274051666259766, 'total-train-accuracy': 0.8618866205215454, 'bla-recall': 0.8187435865402222, 'lyt-recall': 0.9156420230865479, 'ngb-recall': 0.6000000238418579, 'ngs-recall': 0.8699958324432373, 'bla-precision': 0.8972911834716797, 'lyt-precision': 0.9279179573059082, 'ngb-precision': 0.6508795619010925, 'ngs-precision': 0.8922746777534485} 
{'loss': 0.3634117841720581, 'total-trian_loss': 0.3634117841720581, 'total-train-accuracy': 0.8618393540382385, 'bla-recall': 0.8181818127632141, 'lyt-recall': 0.9154213666915894, 'ngb-recall': 0.5998349785804749, 'ngs-recall': 0.8702216148376465, 'bla-precision': 0.8963073492050171, 'lyt-precision': 0.9278575778007507, 'ngb-precision': 0.6511419415473938, 'ngs-precision': 0.8922181129455566} 
{'loss': 0.36346858739852905, 'total-trian_loss': 0.36346858739852905, 'total-train-accuracy': 0.8616888523101807, 'bla-recall': 0.8184885382652283, 'lyt-recall': 0.9158136248588562, 'ngb-recall': 0.601965606212616, 'ngs-recall': 0.8689740300178528, 'bla-precision': 0.8965262174606323, 'lyt-precision': 0.9278637766838074, 'ngb-precision': 0.6498673558235168, 'ngs-precision': 0.8926354646682739} 
{'loss': 0.3631148934364319, 'total-trian_loss': 0.3631148934364319, 'total-train-accuracy': 0.8617470860481262, 'bla-recall': 0.8182730674743652, 'lyt-recall': 0.9159727692604065, 'ngb-recall': 0.60317462682724, 'ngs-recall': 0.8684282302856445, 'bla-precision': 0.8962609767913818, 'lyt-precision': 0.9280564785003662, 'ngb-precision': 0.6485776901245117, 'ngs-precision': 0.8931223154067993} 
{'loss': 0.36295950412750244, 'total-trian_loss': 0.36295950412750244, 'total-train-accuracy': 0.861957848072052, 'bla-recall': 0.8173970580101013, 'lyt-recall': 0.9159159064292908, 'ngb-recall': 0.6040322780609131, 'ngs-recall': 0.8689188957214355, 'bla-precision': 0.8965768218040466, 'lyt-precision': 0.9278977513313293, 'ngb-precision': 0.6501736044883728, 'ngs-precision': 0.8931795954704285} 
{'loss': 0.3623323440551758, 'total-trian_loss': 0.3623323440551758, 'total-train-accuracy': 0.8619115352630615, 'bla-recall': 0.8169848322868347, 'lyt-recall': 0.916232705116272, 'ngb-recall': 0.6037585139274597, 'ngs-recall': 0.8690284490585327, 'bla-precision': 0.8970003724098206, 'lyt-precision': 0.9279686808586121, 'ngb-precision': 0.6505816578865051, 'ngs-precision': 0.8929950594902039} 
{'loss': 0.3619064390659332, 'total-trian_loss': 0.3619064390659332, 'total-train-accuracy': 0.8620672225952148, 'bla-recall': 0.8168414235115051, 'lyt-recall': 0.915942907333374, 'ngb-recall': 0.603331983089447, 'ngs-recall': 0.8697042465209961, 'bla-precision': 0.8954741358757019, 'lyt-precision': 0.9285181164741516, 'ngb-precision': 0.651391863822937, 'ngs-precision': 0.8929011225700378} 
{'loss': 0.36183294653892517, 'total-trian_loss': 0.36183294653892517, 'total-train-accuracy': 0.8620207905769348, 'bla-recall': 0.8158409595489502, 'lyt-recall': 0.9159860014915466, 'ngb-recall': 0.602999210357666, 'ngs-recall': 0.8699498176574707, 'bla-precision': 0.8952074646949768, 'lyt-precision': 0.9280331134796143, 'ngb-precision': 0.6515991687774658, 'ngs-precision': 0.8931815028190613} 
{'loss': 0.36236974596977234, 'total-trian_loss': 0.36236974596977234, 'total-train-accuracy': 0.861677885055542, 'bla-recall': 0.8149465918540955, 'lyt-recall': 0.9162326455116272, 'ngb-recall': 0.6022682785987854, 'ngs-recall': 0.8694968819618225, 'bla-precision': 0.8954852223396301, 'lyt-precision': 0.9272328019142151, 'ngb-precision': 0.6508875489234924, 'ngs-precision': 0.8928955793380737} 
{'loss': 0.36259129643440247, 'total-trian_loss': 0.36259129643440247, 'total-train-accuracy': 0.8614386916160583, 'bla-recall': 0.813662588596344, 'lyt-recall': 0.9161882996559143, 'ngb-recall': 0.6006984710693359, 'ngs-recall': 0.8695539236068726, 'bla-precision': 0.896149754524231, 'lyt-precision': 0.9266947507858276, 'ngb-precision': 0.6498740315437317, 'ngs-precision': 0.8925377130508423} 
{'loss': 0.36213621497154236, 'total-trian_loss': 0.36213621497154236, 'total-train-accuracy': 0.8617882132530212, 'bla-recall': 0.8136349320411682, 'lyt-recall': 0.9165481925010681, 'ngb-recall': 0.6019230484962463, 'ngs-recall': 0.8697506189346313, 'bla-precision': 0.8961403369903564, 'lyt-precision': 0.9269590377807617, 'ngb-precision': 0.651269257068634, 'ngs-precision': 0.8927055597305298} 
{'loss': 0.3618764877319336, 'total-trian_loss': 0.3618764877319336, 'total-train-accuracy': 0.8617453575134277, 'bla-recall': 0.8143219351768494, 'lyt-recall': 0.9162200093269348, 'ngb-recall': 0.6019862294197083, 'ngs-recall': 0.8694928288459778, 'bla-precision': 0.8964073657989502, 'lyt-precision': 0.9273375868797302, 'ngb-precision': 0.6498969197273254, 'ngs-precision': 0.8927021622657776} 
{'loss': 0.36177289485931396, 'total-trian_loss': 0.36177289485931396, 'total-train-accuracy': 0.8618951439857483, 'bla-recall': 0.8139680624008179, 'lyt-recall': 0.9161995649337769, 'ngb-recall': 0.6026515364646912, 'ngs-recall': 0.869769811630249, 'bla-precision': 0.8974447250366211, 'lyt-precision': 0.9273759126663208, 'ngb-precision': 0.6504496932029724, 'ngs-precision': 0.8929364085197449} 
{'loss': 0.3608321249485016, 'total-trian_loss': 0.3608321249485016, 'total-train-accuracy': 0.8621379733085632, 'bla-recall': 0.814849317073822, 'lyt-recall': 0.9163185954093933, 'ngb-recall': 0.6027088165283203, 'ngs-recall': 0.869910478591919, 'bla-precision': 0.8982876539230347, 'lyt-precision': 0.927423894405365, 'ngb-precision': 0.6512194871902466, 'ngs-precision': 0.892986536026001} 
{'loss': 0.361898809671402, 'total-trian_loss': 0.361898809671402, 'total-train-accuracy': 0.8622352480888367, 'bla-recall': 0.8151001334190369, 'lyt-recall': 0.9162977337837219, 'ngb-recall': 0.6028316020965576, 'ngs-recall': 0.8704190254211426, 'bla-precision': 0.8981324434280396, 'lyt-precision': 0.927331268787384, 'ngb-precision': 0.6526825428009033, 'ngs-precision': 0.892866313457489} 
